LFPidx,channelN,session,sessionName,channelNames,cortexFlag,site,sitelabel,laminarFlag,depth,monkeyFlag,monkeyName,baseline_200_pBurst,target_200_pBurst,stopping_baseline_canceled,stopping_baseline_noncanc,stopping_baseline_nostop,stopping_ssd_canceled,stopping_ssd_noncanc,stopping_ssd_nostop,stopping_canceledBurstTime,stopping_noncanceledBurstTime,stopping_nostopBurstTime,stopping_canceledBurstOnset,stopping_noncanceledBurstOnset,stopping_nostopBurstOnset,stopping_canceledBurstOffset,stopping_noncanceledBurstOffset,stopping_nostopBurstOffset,stopping_canceledBurstDuration,stopping_noncanceledBurstDuration,stopping_nostopBurstDuration,stopping_canceledBurstVolume,stopping_noncanceledBurstVolume,stopping_nostopBurstVolume,stopping_canceledBurstFreq,stopping_noncanceledBurstFreq,stopping_nostopBurstFreq,error_noncanceled_pBurst,error_nostop_pBurst,error_noncanceledBurstTime,error_nostopBurstTime,error_noncanceledBurstOnset,error_nostopBurstOnset,error_noncanceledBurstOffset,error_nostopBurstOffset,error_noncanceledBurstDuration,error_nostopBurstDuration,error_noncanceledBurstVolume,error_nostopBurstVolume,error_noncanceledBurstFreq,error_nostopBurstFreq
34,18,2,eulsef20120905c-01,AD34,1,4,np1,0,NaN,0,Euler,0.224195338512764,0.354051054384018,0.166666666666667,0.104895104895105,0.121779859484778,0.147058823529412,0.104895104895105,0.147540983606557,42.0540540540541,52.7058823529412,58.5411764705882,-188.702702702703,-161.117647058824,-192.647058823529,135.351351351351,143.764705882353,145.729411764706,324.054054054054,304.882352941176,338.376470588235,218320748056.063,182569128521.675,227875117450.956,18.1891891891892,19.1176470588235,18.7882352941176,0.531468531468531,0.299765807962529,515.881818181818,473.21768707483,-142.527272727273,-127.673469387755,294.7,142.30612244898,437.227272727273,269.979591836735,1049861533004,161094368501.543,25.3818181818182,25.8503401360544
35,19,2,eulsef20120905c-01,AD35,1,4,np1,0,NaN,0,Euler,0.198668146503885,0.293007769145394,0.102941176470588,0.125874125874126,0.105386416861827,0.102941176470588,0.118881118881119,0.128805620608899,39.21875,53,58.4117647058824,-128.21875,-155.684210526316,-164.808823529412,140.625,227.684210526316,157.323529411765,268.84375,383.368421052632,322.132352941176,176652206516.558,170999498664.464,226275964958.227,19.5,19.3157894736842,18.7794117647059,0.503496503496504,0.271662763466042,522.09375,476.833333333333,-147.583333333333,-139.729166666667,250.96875,143.791666666667,398.552083333333,283.520833333333,842978346451.472,178164061747.396,25.0208333333333,25.1944444444444
36,20,2,eulsef20120905c-01,AD36,1,4,np1,0,NaN,0,Euler,0.165371809100999,0.244173140954495,0.0833333333333333,0.104895104895105,0.0819672131147541,0.0931372549019608,0.104895104895105,0.112412177985948,38.4,63.2666666666667,54.5238095238095,-159.8,-181.533333333333,-165.555555555556,141.32,208.533333333333,166.095238095238,301.12,390.066666666667,331.650793650794,187469953260.701,174752896276.021,220188476559.697,17.12,17.5333333333333,17.6349206349206,0.433566433566434,0.192037470725995,529.176470588235,474.666666666667,-149.235294117647,-122.885416666667,290.152941176471,149.927083333333,439.388235294118,272.8125,887060467636.475,162272687317.896,24.9058823529412,25.0625
37,21,2,eulsef20120905c-01,AD37,1,4,np1,0,NaN,0,Euler,0.147613762486127,0.239733629300777,0.0980392156862745,0.0699300699300699,0.0819672131147541,0.0833333333333333,0.0909090909090909,0.107728337236534,45.1851851851852,42.4444444444444,54.1,-170.740740740741,-200.5,-166.414285714286,151.888888888889,186.055555555556,178.271428571429,322.62962962963,386.555555555556,344.685714285714,206661272001.768,177682242786.314,229804898558.069,17.7037037037037,18.1111111111111,18.2714285714286,0.496503496503497,0.19672131147541,527.072916666667,481.540816326531,-144.229166666667,-134.132653061224,248.291666666667,161.265306122449,392.520833333333,295.397959183673,709684008757.145,166113415010.948,24.7604166666667,25.3265306122449
38,22,2,eulsef20120905c-01,AD38,1,4,np1,0,NaN,0,Euler,0.170921198668147,0.265260821309656,0.0833333333333333,0.0979020979020979,0.0960187353629977,0.0833333333333333,0.111888111888112,0.124121779859485,42.6333333333333,56.5625,55.1410256410256,-143.266666666667,-186.5,-170.935897435897,149.166666666667,189.125,155.974358974359,292.433333333333,375.625,326.910256410256,204271587139.476,185781062473.923,204690272799.684,17.5333333333333,18.25,18.6923076923077,0.475524475524476,0.187353629976581,524.69,461.32183908046,-146.77,-131.080459770115,258.28,157.977011494253,405.05,289.057471264368,722887876410.035,162833857653.69,24.66,24.8620689655172
39,23,2,eulsef20120905c-01,AD39,1,4,np1,0,NaN,0,Euler,0.174250832408435,0.270810210876804,0.0686274509803922,0.104895104895105,0.107728337236534,0.102941176470588,0.0909090909090909,0.131147540983607,40.9705882352941,51.9411764705882,54.525641025641,-183.529411764706,-192.352941176471,-204.512820512821,164.617647058824,198,178.24358974359,348.147058823529,390.352941176471,382.75641025641,247589754887.518,204268562149.537,263096782118.183,17.2352941176471,17.1764705882353,17.9358974358974,0.482517482517482,0.159250585480094,526.271739130435,476.7,-153.336956521739,-142.625,243.173913043478,151.4375,396.510869565217,294.0625,624823772915.312,166602907789.247,24.5869565217391,24.65
40,24,2,eulsef20120905c-01,AD40,1,4,np1,0,NaN,0,Euler,0.168701442841287,0.268590455049944,0.0686274509803922,0.0979020979020979,0.100702576112412,0.102941176470588,0.111888111888112,0.128805620608899,46.15625,51.8125,53.9342105263158,-145.9375,-209.4375,-178.171052631579,157.65625,219.25,182.105263157895,303.59375,428.6875,360.276315789474,220258588648.494,200082649560.05,232979276250.457,17.375,17.0625,17.8026315789474,0.482517482517482,0.135831381733021,529.60824742268,478.537313432836,-147.515463917526,-160.044776119403,282.680412371134,158.417910447761,430.19587628866,318.462686567164,633106817345.965,191425055880.319,24.9587628865979,24.3880597014925
41,5,3,eulsef20120906e-01,AD21,1,4,np1,0,NaN,0,Euler,0.000970873786407767,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.029585798816568,0,544,NaN,-189.625,NaN,514.75,NaN,704.375,NaN,766227762572.135,NaN,25.625,NaN
42,6,3,eulsef20120906e-01,AD22,1,4,np1,0,NaN,0,Euler,0.000970873786407767,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0473372781065089,0,565.285714285714,NaN,-190.428571428571,NaN,307.214285714286,NaN,497.642857142857,NaN,521165504655.105,NaN,25.3571428571429,NaN
43,7,3,eulsef20120906e-01,AD23,1,4,np1,0,NaN,0,Euler,0.00194174757281553,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0473372781065089,0,549.625,NaN,-181.5,NaN,201.25,NaN,382.75,NaN,339390531540.636,NaN,26.5,NaN
44,8,3,eulsef20120906e-01,AD24,1,4,np1,0,NaN,0,Euler,0.0766990291262136,0.0184466019417476,0.032520325203252,0.0177514792899408,0.0583153347732181,0.0121951219512195,0.0118343195266272,0.00863930885529158,63.3333333333333,97.75,78.5,-116.333333333333,-162,-128,134,130.25,113,250.333333333333,292.25,241,145461735676.114,189052270011.001,116051779473.237,25.3333333333333,26.5,21,0.254437869822485,0.0907127429805616,538.703703703704,464.333333333333,-141.240740740741,-142.111111111111,258.814814814815,130.088888888889,400.055555555556,272.2,551308124625.25,196078011541.124,26.5555555555556,26.2888888888889
45,9,3,eulsef20120906e-01,AD25,1,4,np1,0,NaN,0,Euler,0.263106796116505,0.103883495145631,0.182926829268293,0.165680473372781,0.16414686825054,0.040650406504065,0.0355029585798817,0.0496760259179266,55.3333333333333,66.8333333333333,62.44,-146.2,-107.166666666667,-136.96,177.8,202,111.68,324,309.166666666667,248.64,194141439000.408,232716271601.02,164049194043.757,26.9333333333333,27.8333333333333,26.44,0.526627218934911,0.332613390928726,491.076271186441,462.220512820513,-128.398305084746,-133.282051282051,248.220338983051,148.892307692308,376.618644067797,282.174358974359,554720592036.745,201798911207.664,26.7457627118644,26.2512820512821
46,10,3,eulsef20120906e-01,AD26,1,4,np1,0,NaN,0,Euler,0.37378640776699,0.278640776699029,0.268292682926829,0.207100591715976,0.23110151187905,0.109756097560976,0.142011834319527,0.140388768898488,71.5757575757576,57.5588235294118,68.5194805194805,-144.090909090909,-151.852941176471,-133.844155844156,119.393939393939,124.352941176471,106.792207792208,263.484848484848,276.205882352941,240.636363636364,166656756035.924,173597549208.037,148061524297.27,25.9090909090909,24.8823529411765,25.4285714285714,0.710059171597633,0.498920086393089,485.519337016575,465.009036144578,-132.773480662983,-129.256024096386,218.088397790055,143.605421686747,350.861878453039,272.861445783133,455318461935.097,206427152097.204,26.0276243093923,25.9427710843373
47,11,3,eulsef20120906e-01,AD27,1,4,np1,0,NaN,0,Euler,0.402912621359223,0.330097087378641,0.264227642276423,0.236686390532544,0.200863930885529,0.158536585365854,0.153846153846154,0.144708423326134,64.82,63.0344827586207,58.6341463414634,-144.32,-133.965517241379,-129.40243902439,137.72,132.724137931034,113.817073170732,282.04,266.689655172414,243.219512195122,192414190842.384,178172827518.156,167453174437.144,24.8,25.0344827586207,24.4512195121951,0.715976331360947,0.516198704103672,479.229946524064,469.582352941176,-138.839572192513,-125.9,226.03743315508,146.423529411765,364.877005347594,272.323529411765,517984551631.293,210538035450.86,26.0695187165775,25.9647058823529
48,12,3,eulsef20120906e-01,AD28,1,4,np1,0,NaN,0,Euler,0.428155339805825,0.388349514563107,0.227642276422764,0.289940828402367,0.252699784017279,0.142276422764228,0.177514792899408,0.14902807775378,66.7446808510638,63.3170731707317,64.97,-133.404255319149,-173.609756097561,-144,123.957446808511,132.390243902439,124.48,257.36170212766,306,268.48,189828571970.27,231038761185.835,167429881990.086,24.4468085106383,25.4146341463415,23.8,0.692307692307692,0.518358531317495,474.005154639175,461.447368421053,-131.319587628866,-125.336257309942,181.974226804124,145.365497076023,313.29381443299,270.701754385965,440784669935.58,193973982447.19,25.9896907216495,25.4269005847953
49,13,3,eulsef20120906e-01,AD29,1,4,np1,0,NaN,0,Euler,0.369902912621359,0.324271844660194,0.223577235772358,0.189349112426035,0.198704103671706,0.121951219512195,0.136094674556213,0.151187904967603,65.1363636363636,66.8064516129032,66.2222222222222,-135.295454545455,-113.677419354839,-140.322222222222,157.613636363636,109.709677419355,120.166666666667,292.909090909091,223.387096774194,260.488888888889,197395018127.226,146802710123.412,163708367125.747,22.0227272727273,24.258064516129,23.4222222222222,0.668639053254438,0.427645788336933,477.60773480663,467.608208955224,-131.441988950276,-118.544776119403,222.92817679558,155.600746268657,354.370165745856,274.14552238806,443309752243.155,196784491752.266,25.4419889502762,25.5820895522388
50,14,3,eulsef20120906e-01,AD30,1,4,np1,0,NaN,0,Euler,0.397087378640777,0.377669902912621,0.235772357723577,0.195266272189349,0.237580993520518,0.199186991869919,0.183431952662722,0.181425485961123,55.4827586206897,70.0263157894737,67.8,-122.672413793103,-123.789473684211,-132.5,124.844827586207,143.394736842105,126.590909090909,247.51724137931,267.184210526316,259.090909090909,151710844676.114,156790777985.686,174168638735.634,23.0172413793103,23.3684210526316,22.8545454545455,0.650887573964497,0.479481641468682,471.981927710843,464.882165605096,-122.084337349398,-112.777070063694,212.650602409639,145.710191082803,334.734939759036,258.487261146497,416889252905.093,178604574005.257,25.5361445783133,25.5573248407643
51,15,3,eulsef20120906e-01,AD31,1,4,np1,0,NaN,0,Euler,0.488349514563107,0.483495145631068,0.219512195121951,0.21301775147929,0.254859611231102,0.239837398373984,0.272189349112426,0.200863930885529,57.4150943396226,68.1014492753623,67.4074074074074,-134.339622641509,-151.695652173913,-174.238095238095,140.650943396226,191.971014492754,162.555555555556,274.990566037736,343.666666666667,336.793650793651,843939651577.568,2042037401205.43,1622852563948.6,22.2169811320755,22,21.4391534391534,0.739644970414201,0.602591792656587,469.468619246862,459.426229508197,-143.698744769874,-139.56762295082,214.845188284519,158.418032786885,358.543933054393,297.985655737705,1263200782338.46,1245630818928.54,23.7740585774059,23.4877049180328
52,16,3,eulsef20120906e-01,AD32,1,4,np1,0,NaN,0,Euler,0.353398058252427,0.35631067961165,0.219512195121951,0.159763313609467,0.209503239740821,0.17479674796748,0.142011834319527,0.125269978401728,52.4081632653061,81.7027027027027,58.9886363636364,-136.061224489796,-117.324324324324,-141.852272727273,131.612244897959,114.027027027027,137.409090909091,267.673469387755,231.351351351351,279.261363636364,186676465511.931,144732200367.47,188722985103.499,22.7142857142857,23.1351351351351,21.9431818181818,0.698224852071006,0.531317494600432,472.555555555556,458.262536873156,-145.931216931217,-120.861356932153,233.227513227513,135.761061946903,379.15873015873,256.622418879056,599392798027.031,192453666551.049,24.7566137566138,25.2035398230088
53,17,3,eulsef20120906e-01,AD33,1,4,np1,0,NaN,0,Euler,0.302912621359223,0.37378640776699,0.146341463414634,0.14792899408284,0.177105831533477,0.142276422764228,0.106508875739645,0.144708423326134,51.4782608695652,62.5,71.3950617283951,-153.847826086957,-145.533333333333,-147.345679012346,166.5,132.333333333333,160.308641975309,320.347826086957,277.866666666667,307.654320987654,216167722040.788,152112068492.13,181389748665.521,21.5869565217391,23.1666666666667,22.2716049382716,0.692307692307692,0.49244060475162,487.1,456.789473684211,-150.211764705882,-129.657894736842,258.429411764706,145.254385964912,408.641176470588,274.912280701754,775745804029.45,207206024827.56,24.9176470588235,25.0760233918129
54,18,3,eulsef20120906e-01,AD34,1,4,np1,0,NaN,0,Euler,0.268932038834951,0.321359223300971,0.154471544715447,0.118343195266272,0.166306695464363,0.101626016260163,0.0887573964497041,0.101511879049676,53.2222222222222,70.1052631578947,66.7272727272727,-142.037037037037,-228,-149.636363636364,143.259259259259,143.684210526316,156.651515151515,285.296296296296,371.684210526316,306.287878787879,177189300729.246,265165778370.605,211118162964.572,20.3703703703704,19.7368421052632,20.5454545454545,0.585798816568047,0.414686825053996,494.25974025974,463.520599250936,-145.681818181818,-118.63670411985,282.103896103896,129.966292134831,427.785714285714,248.602996254682,833830674017.398,184886207206.85,25.2402597402597,25.1910112359551
55,19,3,eulsef20120906e-01,AD35,1,4,np1,0,NaN,0,Euler,0.258252427184466,0.30873786407767,0.126016260162602,0.142011834319527,0.146868250539957,0.0813008130081301,0.0769230769230769,0.0971922246220302,55.5333333333333,66.8461538461538,65.8,-130.5,-223.923076923077,-123.78,153.5,173.230769230769,126.84,284,397.153846153846,250.62,212030967862.876,188032460067.653,178397528438.613,21.1,20.9230769230769,21.52,0.502958579881657,0.360691144708423,489.792307692308,468.295774647887,-138.353846153846,-123.018779342723,282.7,125.399061032864,421.053846153846,248.417840375587,665451288800.617,168645717217.321,25.4769230769231,25.056338028169
56,20,3,eulsef20120906e-01,AD36,1,4,np1,0,NaN,0,Euler,0.194174757281553,0.225242718446602,0.0975609756097561,0.100591715976331,0.114470842332613,0.0934959349593496,0.0591715976331361,0.0799136069114471,55.8148148148148,58.2,44.974358974359,-130.185185185185,-171.3,-144.948717948718,146.925925925926,157.3,149.717948717949,277.111111111111,328.6,294.666666666667,185109505280.73,167136735378.896,194984225361.351,21.5185185185185,21.3,20.4102564102564,0.366863905325444,0.187904967602592,503.781609195402,475.935779816514,-147.793103448276,-119.97247706422,260.597701149425,151.935779816514,408.390804597701,271.908256880734,628033686616.606,178651054433.282,25.9540229885057,25.3669724770642
57,21,3,eulsef20120906e-01,AD37,1,4,np1,0,NaN,0,Euler,0.168932038834951,0.164077669902913,0.0853658536585366,0.0828402366863905,0.123110151187905,0.0487804878048781,0.0118343195266272,0.0518358531317495,38.5714285714286,53.75,58.6153846153846,-162.071428571429,-171,-166.807692307692,202.285714285714,122,162.115384615385,364.357142857143,293,328.923076923077,217891007637.851,185666556556.223,213463990724.675,17.5714285714286,18.25,20.4230769230769,0.272189349112426,0.123110151187905,506.779661016949,470.061538461538,-147.661016949153,-117,237.169491525424,129.938461538462,384.830508474576,246.938461538462,680061670961.01,150019683484.86,25.9491525423729,25.8615384615385
58,22,3,eulsef20120906e-01,AD38,1,4,np1,0,NaN,0,Euler,0.151456310679612,0.145631067961165,0.0609756097560976,0.0591715976331361,0.103671706263499,0.040650406504065,0.0177514792899408,0.0302375809935205,40.3333333333333,90.3333333333333,55.3333333333333,-154.916666666667,-157.666666666667,-155.611111111111,171.916666666667,145.666666666667,209.055555555556,326.833333333333,303.333333333333,364.666666666667,195619950495.378,136789252549.391,250335877347.393,18.6666666666667,16.6666666666667,19.2777777777778,0.284023668639053,0.114470842332613,510.5,477.428571428571,-139.787878787879,-135.444444444444,238.575757575758,145.603174603175,378.363636363636,281.047619047619,691197743324.65,160479214983.793,26.1969696969697,26.1746031746032
59,23,3,eulsef20120906e-01,AD39,1,4,np1,0,NaN,0,Euler,0.136893203883495,0.110679611650485,0.0528455284552846,0.0473372781065089,0.0971922246220302,0.040650406504065,0.00591715976331361,0.0259179265658747,44.3,73.6666666666667,64.1666666666667,-199.3,-310,-185.5,125.6,265,169.166666666667,324.9,575,354.666666666667,188977725621.575,226344806640.633,236859705542.691,19.1,16.3333333333333,19.5,0.254437869822485,0.0712742980561555,518.833333333333,471.594594594595,-140.851851851852,-116.486486486486,298,126.378378378378,438.851851851852,242.864864864865,638665858273.782,133497140142.455,26.1296296296296,26.3513513513514
60,24,3,eulsef20120906e-01,AD40,1,4,np1,0,NaN,0,Euler,0.139805825242718,0.0902912621359223,0.0650406504065041,0.0473372781065089,0.0928725701943845,0.0284552845528455,0.0118343195266272,0.0367170626349892,70.4285714285714,105.5,56.3529411764706,-206.142857142857,-94.5,-147.647058823529,101,84,188.411764705882,307.142857142857,178.5,336.058823529412,141389005403.153,105468283799.326,214533443726.907,19.8571428571429,23.5,20.0588235294118,0.254437869822485,0.0734341252699784,517.542372881356,485.105263157895,-139.559322033898,-119.921052631579,269.322033898305,142.552631578947,408.881355932203,262.473684210526,764585084325.83,137686718663.121,26.2033898305085,26.4210526315789
61,5,4,eulsef20120907c-01,AD21,1,4,np1,0,NaN,0,Euler,0.206050695012265,0.0932134096484056,0.0985915492957746,0.101604278074866,0.106422018348624,0.0387323943661972,0.0320855614973262,0.0422018348623853,62.4210526315789,63.25,64.0434782608696,-115.736842105263,-98,-109.695652173913,133.578947368421,82,110,249.315789473684,180,219.695652173913,122966593687.131,85080766938.5664,117395688186.212,24.8947368421053,26.25,25.6086956521739,0.508021390374332,0.255045871559633,502.269503546099,482.694610778443,-141.063829787234,-131.209580838323,290.531914893617,135.25748502994,431.595744680851,266.467065868263,944808374182.019,165441428737.377,25.6099290780142,25.7005988023952
62,6,4,eulsef20120907c-01,AD22,1,4,np1,0,NaN,0,Euler,0.343417825020442,0.291905151267375,0.193661971830986,0.144385026737968,0.201834862385321,0.133802816901408,0.133689839572193,0.132110091743119,52.8301886792453,54.1724137931034,60.1008403361345,-138.962264150943,-96,-130.563025210084,145.11320754717,97.0689655172414,117.042016806723,284.075471698113,193.068965517241,247.605042016807,146764496212.45,117237347908.681,140229830216.999,25.5849056603774,25.3103448275862,24.2857142857143,0.679144385026738,0.526605504587156,489.276995305164,453.461538461538,-144.643192488263,-123.62703962704,263.408450704225,139.461538461538,408.051643192488,263.088578088578,743017840706.182,169946960234.943,25.3427230046948,24.7692307692308
63,7,4,eulsef20120907c-01,AD23,1,4,np1,0,NaN,0,Euler,0.394930498773508,0.415372035977105,0.190140845070423,0.192513368983957,0.220183486238532,0.183098591549296,0.181818181818182,0.172477064220183,53.7294117647059,53.0652173913044,56.3925925925926,-125.188235294118,-106.760869565217,-111.259259259259,139.129411764706,129.5,121.651851851852,264.317647058824,236.260869565217,232.911111111111,167719365239.923,146344174635.459,137144136317.442,23.7882352941176,24.1086956521739,24.0074074074074,0.711229946524064,0.63302752293578,487.227678571429,458.736940298507,-125.9375,-114.647388059701,224.388392857143,135.388059701493,350.325892857143,250.035447761194,506348031242.397,171004709685.932,24.7857142857143,24.6436567164179
64,8,4,eulsef20120907c-01,AD24,1,4,np1,0,NaN,0,Euler,0.385118560915781,0.395748160261652,0.137323943661972,0.18716577540107,0.211009174311927,0.158450704225352,0.165775401069519,0.163302752293578,50.4366197183099,56.936170212766,57.9669421487603,-119.816901408451,-127.085106382979,-151.545454545455,134.43661971831,143.978723404255,148.768595041322,254.253521126761,271.063829787234,300.314049586777,154952807878.352,157535141634.034,189416403666.039,23.0704225352113,23.9787234042553,22.8347107438017,0.786096256684492,0.622018348623853,482.437246963563,461.992551210428,-131.048582995951,-124.292364990689,192.016194331984,137.216014897579,323.064777327935,261.508379888268,362498769762.811,179878006910.949,24.8380566801619,24.4413407821229
65,9,4,eulsef20120907c-01,AD25,1,4,np1,0,NaN,0,Euler,0.363859362224039,0.385118560915781,0.197183098591549,0.122994652406417,0.194495412844037,0.133802816901408,0.165775401069519,0.152293577981651,54.5735294117647,60.4166666666667,53.9274193548387,-123.897058823529,-132.4375,-137.516129032258,127.926470588235,139.9375,138.927419354839,251.823529411765,272.375,276.443548387097,146358310989.185,206310763032.96,167542512009.86,21.9852941176471,22.6458333333333,22.7822580645161,0.737967914438503,0.592660550458716,482.547717842324,462.520576131687,-126.775933609958,-131.697530864198,212.995850622407,132.691358024691,339.771784232365,264.388888888889,350580177821.102,178914831427.574,24.3817427385892,24.6296296296296
66,10,4,eulsef20120907c-01,AD26,1,4,np1,0,NaN,0,Euler,0.318887980376124,0.361406377759608,0.176056338028169,0.13903743315508,0.16697247706422,0.140845070422535,0.144385026737968,0.157798165137615,52.2033898305085,57.7307692307692,58.2302158273381,-136.016949152542,-124.134615384615,-141.63309352518,149.508474576271,113.442307692308,134.330935251799,285.525423728814,237.576923076923,275.964028776978,173726214521.799,133436467922.82,155771873565.706,21.5593220338983,22.5769230769231,21.4820143884892,0.716577540106952,0.530275229357798,486.040540540541,469.239401496259,-137.396396396396,-127.730673316708,203.824324324324,139.122194513716,341.220720720721,266.852867830424,379502180793.42,164283201839.505,24.7657657657658,25.1496259351621
67,11,4,eulsef20120907c-01,AD27,1,4,np1,0,NaN,0,Euler,0.331970564186427,0.397383483237939,0.154929577464789,0.176470588235294,0.179816513761468,0.179577464788732,0.165775401069519,0.155963302752294,54.9714285714286,63.6037735849057,56.536,-148.871428571429,-143.754716981132,-139.424,132.5,124.245283018868,135.264,281.371428571429,268,274.688,166348834659.501,145972406776.375,157603690225.001,21.7857142857143,22.4339622641509,21.328,0.775401069518717,0.528440366972477,485.885964912281,469.964454976303,-130.956140350877,-119.528436018957,209.94298245614,141.791469194313,340.899122807018,261.31990521327,468398559674.318,155090398778.077,25.2061403508772,25.4763033175355
